country_name,year,time,deaths
Latvia,2015,31,494
Latvia,2015,32,523
Latvia,2015,33,520
Latvia,2015,34,520
Latvia,2015,35,470
Latvia,2015,36,438
Latvia,2015,37,478
Latvia,2015,38,505
Latvia,2015,39,528
Latvia,2015,40,488
Latvia,2015,41,514
Latvia,2015,42,555
Latvia,2015,43,572
Latvia,2015,44,550
Latvia,2015,45,500
Latvia,2015,46,544
Latvia,2015,47,520
Latvia,2015,48,518
Latvia,2015,49,537
Latvia,2015,50,523
Latvia,2015,51,567
Latvia,2015,52,597
Latvia,2015,53,581
Latvia,2016,1,684
Latvia,2016,2,649
Latvia,2016,3,634
Latvia,2016,4,670
Latvia,2016,5,551
Latvia,2016,6,557
Latvia,2016,7,581
Latvia,2016,8,565
Latvia,2016,9,608
Latvia,2016,10,582
Latvia,2016,11,604
Latvia,2016,12,577
Latvia,2016,13,606
Latvia,2016,14,575
Latvia,2016,15,566
Latvia,2016,16,544
Latvia,2016,17,537
Latvia,2016,18,520
Latvia,2016,19,545
Latvia,2016,20,537
Latvia,2016,21,527
Latvia,2016,22,558
Latvia,2016,23,492
Latvia,2016,24,503
Latvia,2016,25,586
Latvia,2016,26,527
Latvia,2016,27,464
Latvia,2016,28,490
Latvia,2016,29,490
Latvia,2016,30,474
Latvia,2016,31,465
Latvia,2016,32,474
Latvia,2016,33,524
Latvia,2016,34,550
Latvia,2016,35,466
Latvia,2016,36,494
Latvia,2016,37,514
Latvia,2016,38,509
Latvia,2016,39,522
Latvia,2016,40,550
Latvia,2016,41,537
Latvia,2016,42,593
Latvia,2016,43,478
Latvia,2016,44,556
Latvia,2016,45,538
Latvia,2016,46,522
Latvia,2016,47,571
Latvia,2016,48,534
Latvia,2016,49,534
Latvia,2016,50,528
Latvia,2016,51,610
Latvia,2016,52,571
Latvia,2017,1,606
Latvia,2017,2,616
Latvia,2017,3,631
Latvia,2017,4,567
Latvia,2017,5,630
Latvia,2017,6,623
Latvia,2017,7,637
Latvia,2017,8,695
Latvia,2017,9,652
Latvia,2017,10,641
Latvia,2017,11,567
Latvia,2017,12,614
Latvia,2017,13,570
Latvia,2017,14,602
Latvia,2017,15,553
Latvia,2017,16,554
Latvia,2017,17,534
Latvia,2017,18,560
Latvia,2017,19,549
Latvia,2017,20,543
Latvia,2017,21,488
Latvia,2017,22,510
Latvia,2017,23,551
Latvia,2017,24,498
Latvia,2017,25,515
Latvia,2017,26,484
Latvia,2017,27,457
Latvia,2017,28,533
Latvia,2017,29,516
Latvia,2017,30,482
Latvia,2017,31,468
Latvia,2017,32,460
Latvia,2017,33,501
Latvia,2017,34,476
Latvia,2017,35,508
Latvia,2017,36,471
Latvia,2017,37,552
Latvia,2017,38,535
Latvia,2017,39,534
Latvia,2017,40,569
Latvia,2017,41,528
Latvia,2017,42,525
Latvia,2017,43,534
Latvia,2017,44,543
Latvia,2017,45,500
Latvia,2017,46,572
Latvia,2017,47,560
Latvia,2017,48,555
Latvia,2017,49,552
Latvia,2017,50,578
Latvia,2017,51,594
Latvia,2017,52,566
Latvia,2018,1,567
Latvia,2018,2,555
Latvia,2018,3,598
Latvia,2018,4,606
Latvia,2018,5,587
Latvia,2018,6,568
Latvia,2018,7,589
Latvia,2018,8,671
Latvia,2018,9,707
Latvia,2018,10,699
Latvia,2018,11,664
Latvia,2018,12,706
Latvia,2018,13,687
Latvia,2018,14,648
Latvia,2018,15,606
Latvia,2018,16,582
Latvia,2018,17,517
Latvia,2018,18,502
Latvia,2018,19,554
Latvia,2018,20,526
Latvia,2018,21,527
Latvia,2018,22,537
Latvia,2018,23,452
Latvia,2018,24,455
Latvia,2018,25,491
Latvia,2018,26,495
Latvia,2018,27,492
Latvia,2018,28,534
Latvia,2018,29,587
Latvia,2018,30,528
Latvia,2018,31,592
Latvia,2018,32,484
Latvia,2018,33,440
Latvia,2018,34,483
Latvia,2018,35,486
Latvia,2018,36,521
Latvia,2018,37,466
Latvia,2018,38,513
Latvia,2018,39,503
Latvia,2018,40,545
Latvia,2018,41,501
Latvia,2018,42,502
Latvia,2018,43,514
Latvia,2018,44,538
Latvia,2018,45,535
Latvia,2018,46,521
Latvia,2018,47,496
Latvia,2018,48,532
Latvia,2018,49,572
Latvia,2018,50,560
Latvia,2018,51,613
Latvia,2018,52,589
Latvia,2019,1,586
Latvia,2019,2,669
Latvia,2019,3,669
Latvia,2019,4,612
Latvia,2019,5,636
Latvia,2019,6,619
Latvia,2019,7,599
Latvia,2019,8,596
Latvia,2019,9,572
Latvia,2019,10,575
Latvia,2019,11,533
Latvia,2019,12,557
Latvia,2019,13,562
Latvia,2019,14,523
Latvia,2019,15,552
Latvia,2019,16,509
Latvia,2019,17,564
Latvia,2019,18,455
Latvia,2019,19,545
Latvia,2019,20,501
Latvia,2019,21,533
Latvia,2019,22,490
Latvia,2019,23,498
Latvia,2019,24,488
Latvia,2019,25,505
Latvia,2019,26,469
Latvia,2019,27,483
Latvia,2019,28,493
Latvia,2019,29,535
Latvia,2019,30,492
Latvia,2019,31,456
Latvia,2019,32,448
Latvia,2019,33,484
Latvia,2019,34,453
Latvia,2019,35,473
Latvia,2019,36,456
Latvia,2019,37,505
Latvia,2019,38,463
Latvia,2019,39,562
Latvia,2019,40,534
Latvia,2019,41,532
Latvia,2019,42,511
Latvia,2019,43,511
Latvia,2019,44,509
Latvia,2019,45,486
Latvia,2019,46,481
Latvia,2019,47,538
Latvia,2019,48,548
Latvia,2019,49,544
Latvia,2019,50,558
Latvia,2019,51,563
Latvia,2019,52,597
Latvia,2020,1,603
Latvia,2020,2,591
Latvia,2020,3,537
Latvia,2020,4,555
Latvia,2020,5,560
Latvia,2020,6,534
Latvia,2020,7,545
Latvia,2020,8,543
Latvia,2020,9,523
Latvia,2020,10,507
Latvia,2020,11,549
Latvia,2020,12,546
Latvia,2020,13,532
Latvia,2020,14,571
Latvia,2020,15,567
Latvia,2020,16,514
Latvia,2020,17,554
Latvia,2020,18,522
Latvia,2020,19,453
Latvia,2020,20,587
Latvia,2020,21,538
Latvia,2020,22,506
Latvia,2020,23,505
Latvia,2020,24,523
Latvia,2020,25,514
Latvia,2020,26,560
Latvia,2020,27,516
Latvia,2020,28,472
Latvia,2020,29,526
Latvia,2020,30,494
Latvia,2020,31,493
Latvia,2020,32,501
Latvia,2020,33,524
Latvia,2020,34,530
Latvia,2020,35,473
Latvia,2020,36,481
Latvia,2020,37,481
Latvia,2020,38,487
Latvia,2020,39,536
Latvia,2020,40,543
Latvia,2020,41,508
Latvia,2020,42,557
Latvia,2020,43,575
Latvia,2020,44,559
Latvia,2020,45,558
Latvia,2020,46,572
Latvia,2020,47,600
Latvia,2020,48,618
Latvia,2020,49,669
Latvia,2020,50,711
Latvia,2020,51,730
Latvia,2020,52,820
Latvia,2020,53,743
Latvia,2021,1,840
Latvia,2021,2,825
Latvia,2021,3,795
Latvia,2021,4,791
Latvia,2021,5,765
Latvia,2021,6,709
Latvia,2021,7,682
Latvia,2021,8,668
Latvia,2021,9,603
Latvia,2021,10,610
Latvia,2021,11,631
Latvia,2021,12,586
Latvia,2021,13,611
Latvia,2021,14,558
Latvia,2021,15,596
Latvia,2021,16,603
Latvia,2021,17,630
Latvia,2021,18,609
Latvia,2021,19,657
Latvia,2021,20,609
Latvia,2021,21,572
Latvia,2021,22,570
Latvia,2021,23,640
Latvia,2021,24,526
Latvia,2021,25,714
Latvia,2021,26,618
Latvia,2021,27,589
Latvia,2021,28,632
Latvia,2021,29,513
Latvia,2021,30,552
Latvia,2021,31,552
Latvia,2021,32,496
Latvia,2021,33,553
Latvia,2021,34,503
Latvia,2021,35,535
Latvia,2021,36,605
Latvia,2021,37,561
Latvia,2021,38,624
Latvia,2021,39,654
Latvia,2021,40,665
Latvia,2021,41,779
Latvia,2021,42,925
Latvia,2021,43,921
Latvia,2021,44,927
Latvia,2021,45,895
Latvia,2021,46,840
Latvia,2021,47,726
Latvia,2021,48,682
Latvia,2021,49,697
Latvia,2021,50,655
Latvia,2021,51,669
Latvia,2021,52,703
Latvia,2022,1,692
Latvia,2022,2,692
Latvia,2022,3,661
Latvia,2022,4,599
Latvia,2022,5,673
Latvia,2022,6,681
Latvia,2022,7,736
Latvia,2022,8,676
Latvia,2022,9,707
Latvia,2022,10,663
Latvia,2022,11,697
Latvia,2022,12,676
Latvia,2022,13,612
Latvia,2022,14,610
Latvia,2022,15,574
Latvia,2022,16,568
Latvia,2022,17,569
Latvia,2022,18,533
Latvia,2022,19,537
Latvia,2022,20,545
Latvia,2022,21,530
Latvia,2022,22,538
Latvia,2022,23,528
Latvia,2022,24,513
Latvia,2022,25,558
Latvia,2022,26,609
Latvia,2022,27,477
Latvia,2022,28,484
Latvia,2022,29,512
Latvia,2022,30,527
Latvia,2022,31,540
Latvia,2022,32,513
Latvia,2022,33,573
Latvia,2022,34,498
Latvia,2022,35,494
Latvia,2022,36,519
Latvia,2022,37,534
Latvia,2022,38,547
Latvia,2022,39,586
Latvia,2022,40,588
Latvia,2022,41,591
Latvia,2022,42,551
Latvia,2022,43,558
Latvia,2022,44,534
Latvia,2022,45,510
Latvia,2022,46,590
Latvia,2022,47,593
Latvia,2022,48,569
Latvia,2022,49,600
Latvia,2022,50,680
Latvia,2022,51,717
Latvia,2022,52,791
Latvia,2023,1,717
Latvia,2023,2,750
Latvia,2023,3,642
Latvia,2023,4,602
Latvia,2023,5,582
Latvia,2023,6,571
Latvia,2023,7,617
Latvia,2023,8,623
Latvia,2023,9,564
Latvia,2023,10,537
Latvia,2023,11,503
Latvia,2023,12,571
Latvia,2023,13,498
Latvia,2023,14,511
Latvia,2023,15,552
Latvia,2023,16,594
Latvia,2023,17,540
Latvia,2023,18,518
Latvia,2023,19,515
Latvia,2023,20,516
Latvia,2023,21,463
Latvia,2023,22,494
Latvia,2023,23,452
Latvia,2023,24,515
Latvia,2023,25,535
Latvia,2023,26,498
Latvia,2023,27,424
Latvia,2023,28,430
Latvia,2023,29,476
Latvia,2023,30,437
Latvia,2023,31,479
Latvia,2023,32,483
Latvia,2023,33,498
Latvia,2023,34,452
Latvia,2023,35,439
Latvia,2023,36,453
Latvia,2023,37,484
Latvia,2023,38,474
Latvia,2023,39,492
Latvia,2023,40,490
Latvia,2023,41,497
Latvia,2023,42,562
Latvia,2023,43,567
Latvia,2023,44,577
Latvia,2023,45,505
Latvia,2023,46,568
Latvia,2023,47,595
Latvia,2023,48,595
Latvia,2023,49,638
Latvia,2023,50,621
Latvia,2023,51,614
Latvia,2023,52,587
Latvia,2024,1,595
Latvia,2024,2,595
Latvia,2024,3,626
Latvia,2024,4,621
Latvia,2024,5,583
Latvia,2024,6,566
Latvia,2024,7,573
Latvia,2024,8,588
Latvia,2024,9,537
Latvia,2024,10,511
Latvia,2024,11,507
Latvia,2024,12,535
Latvia,2024,13,546
Latvia,2024,14,502
Latvia,2024,15,503
Latvia,2024,16,435
Latvia,2024,17,466
Latvia,2024,18,484
Latvia,2024,19,466
Latvia,2024,20,476
Latvia,2024,21,459
Latvia,2024,22,493
Latvia,2024,23,445
Latvia,2024,24,435
Latvia,2024,25,488
Latvia,2024,26,538
Latvia,2024,27,433
Latvia,2024,28,456
Latvia,2024,29,453
Latvia,2024,30,445
Latvia,2024,31,462
Latvia,2024,32,462
Latvia,2024,33,447
Latvia,2024,34,440
Latvia,2024,35,493
Latvia,2024,36,467
Latvia,2024,37,472
Latvia,2024,38,441
Latvia,2024,39,433
Latvia,2024,40,511
Latvia,2024,41,570
Latvia,2024,42,527
Latvia,2024,43,518
Latvia,2024,44,476
Latvia,2024,45,483
Latvia,2024,46,526
Latvia,2024,47,538
Latvia,2024,48,496
Latvia,2024,49,493
Latvia,2024,50,512
Latvia,2024,51,507
Latvia,2024,52,559
Lithuania,2015,1,844
Lithuania,2015,2,827
Lithuania,2015,3,905
Lithuania,2015,4,853
Lithuania,2015,5,881
Lithuania,2015,6,873
Lithuania,2015,7,921
Lithuania,2015,8,918
Lithuania,2015,9,922
Lithuania,2015,10,911
Lithuania,2015,11,896
Lithuania,2015,12,909
Lithuania,2015,13,859
Lithuania,2015,14,849
Lithuania,2015,15,867
Lithuania,2015,16,890
Lithuania,2015,17,791
Lithuania,2015,18,783
Lithuania,2015,19,796
Lithuania,2015,20,763
Lithuania,2015,21,802
Lithuania,2015,22,780
Lithuania,2015,23,850
Lithuania,2015,24,740
Lithuania,2015,25,749
Lithuania,2015,26,691
Lithuania,2015,27,827
Lithuania,2015,28,762
Lithuania,2015,29,689
Lithuania,2015,30,723
Lithuania,2015,31,727
Lithuania,2015,32,822
Lithuania,2015,33,753
Lithuania,2015,34,657
Lithuania,2015,35,704
Lithuania,2015,36,697
Lithuania,2015,37,654
Lithuania,2015,38,733
Lithuania,2015,39,726
Lithuania,2015,40,741
Lithuania,2015,41,738
Lithuania,2015,42,859
Lithuania,2015,43,857
Lithuania,2015,44,806
Lithuania,2015,45,739
Lithuania,2015,46,815
Lithuania,2015,47,757
Lithuania,2015,48,761
Lithuania,2015,49,786
Lithuania,2015,50,773
Lithuania,2015,51,786
Lithuania,2015,52,870
Lithuania,2015,53,900
Lithuania,2016,1,845
Lithuania,2016,2,896
Lithuania,2016,3,936
Lithuania,2016,4,906
Lithuania,2016,5,913
Lithuania,2016,6,891
Lithuania,2016,7,836
Lithuania,2016,8,862
Lithuania,2016,9,826
Lithuania,2016,10,820
Lithuania,2016,11,826
Lithuania,2016,12,766
Lithuania,2016,13,824
Lithuania,2016,14,790
Lithuania,2016,15,804
Lithuania,2016,16,793
Lithuania,2016,17,773
Lithuania,2016,18,767
Lithuania,2016,19,757
Lithuania,2016,20,723
Lithuania,2016,21,813
Lithuania,2016,22,843
Lithuania,2016,23,727
Lithuania,2016,24,664
Lithuania,2016,25,760
Lithuania,2016,26,860
Lithuania,2016,27,688
Lithuania,2016,28,675
Lithuania,2016,29,723
Lithuania,2016,30,785
Lithuania,2016,31,690
Lithuania,2016,32,665
Lithuania,2016,33,715
Lithuania,2016,34,760
Lithuania,2016,35,735
Lithuania,2016,36,709
Lithuania,2016,37,653
Lithuania,2016,38,732
Lithuania,2016,39,743
Lithuania,2016,40,760
Lithuania,2016,41,795
Lithuania,2016,42,814
Lithuania,2016,43,810
Lithuania,2016,44,794
Lithuania,2016,45,822
Lithuania,2016,46,802
Lithuania,2016,47,776
Lithuania,2016,48,752
Lithuania,2016,49,752
Lithuania,2016,50,759
Lithuania,2016,51,856
Lithuania,2016,52,873
Lithuania,2017,1,958
Lithuania,2017,2,979
Lithuania,2017,3,970
Lithuania,2017,4,953
Lithuania,2017,5,958
Lithuania,2017,6,923
Lithuania,2017,7,877
Lithuania,2017,8,905
Lithuania,2017,9,828
Lithuania,2017,10,790
Lithuania,2017,11,763
Lithuania,2017,12,765
Lithuania,2017,13,771
Lithuania,2017,14,757
Lithuania,2017,15,761
Lithuania,2017,16,749
Lithuania,2017,17,778
Lithuania,2017,18,742
Lithuania,2017,19,793
Lithuania,2017,20,762
Lithuania,2017,21,771
Lithuania,2017,22,691
Lithuania,2017,23,723
Lithuania,2017,24,703
Lithuania,2017,25,723
Lithuania,2017,26,700
Lithuania,2017,27,668
Lithuania,2017,28,711
Lithuania,2017,29,697
Lithuania,2017,30,741
Lithuania,2017,31,647
Lithuania,2017,32,707
Lithuania,2017,33,680
Lithuania,2017,34,595
Lithuania,2017,35,728
Lithuania,2017,36,688
Lithuania,2017,37,679
Lithuania,2017,38,714
Lithuania,2017,39,723
Lithuania,2017,40,768
Lithuania,2017,41,742
Lithuania,2017,42,773
Lithuania,2017,43,777
Lithuania,2017,44,788
Lithuania,2017,45,732
Lithuania,2017,46,784
Lithuania,2017,47,770
Lithuania,2017,48,721
Lithuania,2017,49,790
Lithuania,2017,50,693
Lithuania,2017,51,781
Lithuania,2017,52,800
Lithuania,2018,1,826
Lithuania,2018,2,788
Lithuania,2018,3,879
Lithuania,2018,4,862
Lithuania,2018,5,911
Lithuania,2018,6,957
Lithuania,2018,7,947
Lithuania,2018,8,965
Lithuania,2018,9,964
Lithuania,2018,10,903
Lithuania,2018,11,858
Lithuania,2018,12,802
Lithuania,2018,13,800
Lithuania,2018,14,856
Lithuania,2018,15,790
Lithuania,2018,16,785
Lithuania,2018,17,701
Lithuania,2018,18,739
Lithuania,2018,19,777
Lithuania,2018,20,726
Lithuania,2018,21,708
Lithuania,2018,22,730
Lithuania,2018,23,622
Lithuania,2018,24,688
Lithuania,2018,25,662
Lithuania,2018,26,648
Lithuania,2018,27,623
Lithuania,2018,28,691
Lithuania,2018,29,733
Lithuania,2018,30,719
Lithuania,2018,31,807
Lithuania,2018,32,736
Lithuania,2018,33,678
Lithuania,2018,34,694
Lithuania,2018,35,623
Lithuania,2018,36,627
Lithuania,2018,37,645
Lithuania,2018,38,658
Lithuania,2018,39,682
Lithuania,2018,40,701
Lithuania,2018,41,729
Lithuania,2018,42,711
Lithuania,2018,43,753
Lithuania,2018,44,706
Lithuania,2018,45,686
Lithuania,2018,46,681
Lithuania,2018,47,727
Lithuania,2018,48,741
Lithuania,2018,49,843
Lithuania,2018,50,773
Lithuania,2018,51,770
Lithuania,2018,52,821
Lithuania,2019,1,842
Lithuania,2019,2,878
Lithuania,2019,3,910
Lithuania,2019,4,982
Lithuania,2019,5,895
Lithuania,2019,6,854
Lithuania,2019,7,800
Lithuania,2019,8,831
Lithuania,2019,9,783
Lithuania,2019,10,783
Lithuania,2019,11,754
Lithuania,2019,12,780
Lithuania,2019,13,678
Lithuania,2019,14,726
Lithuania,2019,15,723
Lithuania,2019,16,709
Lithuania,2019,17,773
Lithuania,2019,18,714
Lithuania,2019,19,691
Lithuania,2019,20,707
Lithuania,2019,21,788
Lithuania,2019,22,708
Lithuania,2019,23,788
Lithuania,2019,24,763
Lithuania,2019,25,660
Lithuania,2019,26,746
Lithuania,2019,27,677
Lithuania,2019,28,671
Lithuania,2019,29,681
Lithuania,2019,30,727
Lithuania,2019,31,611
Lithuania,2019,32,665
Lithuania,2019,33,661
Lithuania,2019,34,680
Lithuania,2019,35,715
Lithuania,2019,36,662
Lithuania,2019,37,635
Lithuania,2019,38,641
Lithuania,2019,39,708
Lithuania,2019,40,714
Lithuania,2019,41,678
Lithuania,2019,42,732
Lithuania,2019,43,661
Lithuania,2019,44,671
Lithuania,2019,45,720
Lithuania,2019,46,657
Lithuania,2019,47,702
Lithuania,2019,48,774
Lithuania,2019,49,681
Lithuania,2019,50,726
Lithuania,2019,51,720
Lithuania,2019,52,748
Lithuania,2020,1,812
Lithuania,2020,2,803
Lithuania,2020,3,787
Lithuania,2020,4,786
Lithuania,2020,5,762
Lithuania,2020,6,764
Lithuania,2020,7,809
Lithuania,2020,8,707
Lithuania,2020,9,807
Lithuania,2020,10,773
Lithuania,2020,11,773
Lithuania,2020,12,804
Lithuania,2020,13,816
Lithuania,2020,14,775
Lithuania,2020,15,803
Lithuania,2020,16,784
Lithuania,2020,17,786
Lithuania,2020,18,769
Lithuania,2020,19,717
Lithuania,2020,20,733
Lithuania,2020,21,715
Lithuania,2020,22,745
Lithuania,2020,23,735
Lithuania,2020,24,820
Lithuania,2020,25,760
Lithuania,2020,26,811
Lithuania,2020,27,689
Lithuania,2020,28,703
Lithuania,2020,29,764
Lithuania,2020,30,757
Lithuania,2020,31,723
Lithuania,2020,32,726
Lithuania,2020,33,746
Lithuania,2020,34,763
Lithuania,2020,35,721
Lithuania,2020,36,673
Lithuania,2020,37,729
Lithuania,2020,38,721
Lithuania,2020,39,784
Lithuania,2020,40,744
Lithuania,2020,41,785
Lithuania,2020,42,836
Lithuania,2020,43,845
Lithuania,2020,44,853
Lithuania,2020,45,877
Lithuania,2020,46,952
Lithuania,2020,47,1099
Lithuania,2020,48,1109
Lithuania,2020,49,1238
Lithuania,2020,50,1220
Lithuania,2020,51,1371
Lithuania,2020,52,1395
Lithuania,2020,53,1343
Lithuania,2021,1,1200
Lithuania,2021,2,1195
Lithuania,2021,3,1095
Lithuania,2021,4,1089
Lithuania,2021,5,974
Lithuania,2021,6,984
Lithuania,2021,7,933
Lithuania,2021,8,784
Lithuania,2021,9,873
Lithuania,2021,10,898
Lithuania,2021,11,825
Lithuania,2021,12,832
Lithuania,2021,13,771
Lithuania,2021,14,896
Lithuania,2021,15,842
Lithuania,2021,16,870
Lithuania,2021,17,823
Lithuania,2021,18,881
Lithuania,2021,19,866
Lithuania,2021,20,837
Lithuania,2021,21,817
Lithuania,2021,22,832
Lithuania,2021,23,816
Lithuania,2021,24,804
Lithuania,2021,25,917
Lithuania,2021,26,687
Lithuania,2021,27,825
Lithuania,2021,28,883
Lithuania,2021,29,700
Lithuania,2021,30,752
Lithuania,2021,31,722
Lithuania,2021,32,788
Lithuania,2021,33,804
Lithuania,2021,34,789
Lithuania,2021,35,771
Lithuania,2021,36,866
Lithuania,2021,37,916
Lithuania,2021,38,973
Lithuania,2021,39,1014
Lithuania,2021,40,1009
Lithuania,2021,41,1081
Lithuania,2021,42,1087
Lithuania,2021,43,1110
Lithuania,2021,44,1049
Lithuania,2021,45,1032
Lithuania,2021,46,973
Lithuania,2021,47,993
Lithuania,2021,48,964
Lithuania,2021,49,965
Lithuania,2021,50,998
Lithuania,2021,51,1075
Lithuania,2021,52,983
Lithuania,2022,1,956
Lithuania,2022,2,941
Lithuania,2022,3,972
Lithuania,2022,4,917
Lithuania,2022,5,886
Lithuania,2022,6,1036
Lithuania,2022,7,981
Lithuania,2022,8,947
Lithuania,2022,9,891
Lithuania,2022,10,897
Lithuania,2022,11,891
Lithuania,2022,12,887
Lithuania,2022,13,840
Lithuania,2022,14,814
Lithuania,2022,15,792
Lithuania,2022,16,884
Lithuania,2022,17,802
Lithuania,2022,18,771
Lithuania,2022,19,717
Lithuania,2022,20,737
Lithuania,2022,21,733
Lithuania,2022,22,628
Lithuania,2022,23,757
Lithuania,2022,24,735
Lithuania,2022,25,745
Lithuania,2022,26,884
Lithuania,2022,27,688
Lithuania,2022,28,653
Lithuania,2022,29,692
Lithuania,2022,30,722
Lithuania,2022,31,770
Lithuania,2022,32,689
Lithuania,2022,33,875
Lithuania,2022,34,784
Lithuania,2022,35,670
Lithuania,2022,36,679
Lithuania,2022,37,783
Lithuania,2022,38,708
Lithuania,2022,39,826
Lithuania,2022,40,839
Lithuania,2022,41,784
Lithuania,2022,42,852
Lithuania,2022,43,742
Lithuania,2022,44,699
Lithuania,2022,45,744
Lithuania,2022,46,735
Lithuania,2022,47,801
Lithuania,2022,48,788
Lithuania,2022,49,879
Lithuania,2022,50,930
Lithuania,2022,51,966
Lithuania,2022,52,1041
Lithuania,2023,1,993
Lithuania,2023,2,914
Lithuania,2023,3,814
Lithuania,2023,4,846
Lithuania,2023,5,757
Lithuania,2023,6,701
Lithuania,2023,7,555
Lithuania,2023,8,760
Lithuania,2023,9,746
Lithuania,2023,10,781
Lithuania,2023,11,746
Lithuania,2023,12,758
Lithuania,2023,13,682
Lithuania,2023,14,703
Lithuania,2023,15,739
Lithuania,2023,16,715
Lithuania,2023,17,682
Lithuania,2023,18,700
Lithuania,2023,19,782
Lithuania,2023,20,703
Lithuania,2023,21,707
Lithuania,2023,22,678
Lithuania,2023,23,664
Lithuania,2023,24,724
Lithuania,2023,25,699
Lithuania,2023,26,619
Lithuania,2023,27,665
Lithuania,2023,28,635
Lithuania,2023,29,655
Lithuania,2023,30,683
Lithuania,2023,31,634
Lithuania,2023,32,628
Lithuania,2023,33,696
Lithuania,2023,34,666
Lithuania,2023,35,633
Lithuania,2023,36,633
Lithuania,2023,37,691
Lithuania,2023,38,676
Lithuania,2023,39,693
Lithuania,2023,40,640
Lithuania,2023,41,708
Lithuania,2023,42,712
Lithuania,2023,43,774
Lithuania,2023,44,793
Lithuania,2023,45,745
Lithuania,2023,46,741
Lithuania,2023,47,823
Lithuania,2023,48,770
Lithuania,2023,49,836
Lithuania,2023,50,832
Lithuania,2023,51,831
Lithuania,2023,52,841
Lithuania,2024,1,869
Lithuania,2024,2,806
Lithuania,2024,3,845
Lithuania,2024,4,854
Lithuania,2024,5,806
Lithuania,2024,6,774
Lithuania,2024,7,826
Lithuania,2024,8,766
Lithuania,2024,9,725
Lithuania,2024,10,729
Lithuania,2024,11,723
Lithuania,2024,12,730
Lithuania,2024,13,692
Lithuania,2024,14,798
Lithuania,2024,15,689
Lithuania,2024,16,686
Lithuania,2024,17,679
Lithuania,2024,18,699
Lithuania,2024,19,669
Lithuania,2024,20,726
Lithuania,2024,21,642
Lithuania,2024,22,743
Lithuania,2024,23,709
Lithuania,2024,24,661
Lithuania,2024,25,663
Lithuania,2024,26,783
Lithuania,2024,27,633
Lithuania,2024,28,658
Lithuania,2024,29,695
Lithuania,2024,30,694
Lithuania,2024,31,657
Lithuania,2024,32,679
Lithuania,2024,33,680
Lithuania,2024,34,683
Lithuania,2024,35,711
Lithuania,2024,36,634
Lithuania,2024,37,675
Lithuania,2024,38,641
Lithuania,2024,39,717
Lithuania,2024,40,706
Lithuania,2024,41,776
Lithuania,2024,42,745
Lithuania,2024,43,747
Lithuania,2024,44,725
Lithuania,2024,45,708
Lithuania,2024,46,699
Lithuania,2024,47,749
Lithuania,2024,48,680
Lithuania,2024,49,729
Lithuania,2024,50,729
Lithuania,2024,51,803
Lithuania,2024,52,777
Luxembourg,2015,1,81
Luxembourg,2015,2,87
Luxembourg,2015,3,80
Luxembourg,2015,4,94
Luxembourg,2015,5,100
Luxembourg,2015,6,100
Luxembourg,2015,7,92
Luxembourg,2015,8,115
Luxembourg,2015,9,88
Luxembourg,2015,10,112
Luxembourg,2015,11,84
Luxembourg,2015,12,73
Luxembourg,2015,13,88
Luxembourg,2015,14,91
Luxembourg,2015,15,75
Luxembourg,2015,16,80
Luxembourg,2015,17,72
Luxembourg,2015,18,61
Luxembourg,2015,19,68
Luxembourg,2015,20,65
Luxembourg,2015,21,62
Luxembourg,2015,22,77
Luxembourg,2015,23,71
Luxembourg,2015,24,65
Luxembourg,2015,25,76
Luxembourg,2015,26,54
Luxembourg,2015,27,87
Luxembourg,2015,28,88
Luxembourg,2015,29,69
Luxembourg,2015,30,57
Luxembourg,2015,31,73
Luxembourg,2015,32,68
Luxembourg,2015,33,71
Luxembourg,2015,34,73
Luxembourg,2015,35,70
Luxembourg,2015,36,73
Luxembourg,2015,37,80
Luxembourg,2015,38,65
Luxembourg,2015,39,70
Luxembourg,2015,40,65
Luxembourg,2015,41,68
Luxembourg,2015,42,66
Luxembourg,2015,43,73
Luxembourg,2015,44,84
Luxembourg,2015,45,74
Luxembourg,2015,46,67
Luxembourg,2015,47,78
Luxembourg,2015,48,61
Luxembourg,2015,49,59
Luxembourg,2015,50,76
Luxembourg,2015,51,83
Luxembourg,2015,52,56
Luxembourg,2015,53,83
Luxembourg,2016,1,75
Luxembourg,2016,2,81
Luxembourg,2016,3,85
Luxembourg,2016,4,83
Luxembourg,2016,5,79
Luxembourg,2016,6,72
Luxembourg,2016,7,85
Luxembourg,2016,8,65
Luxembourg,2016,9,82
Luxembourg,2016,10,91
Luxembourg,2016,11,86
Luxembourg,2016,12,91
Luxembourg,2016,13,82
Luxembourg,2016,14,78
Luxembourg,2016,15,70
Luxembourg,2016,16,71
Luxembourg,2016,17,63
Luxembourg,2016,18,76
Luxembourg,2016,19,68
Luxembourg,2016,20,77
Luxembourg,2016,21,82
Luxembourg,2016,22,72
Luxembourg,2016,23,62
Luxembourg,2016,24,81
Luxembourg,2016,25,71
Luxembourg,2016,26,49
Luxembourg,2016,27,70
Luxembourg,2016,28,80
Luxembourg,2016,29,77
Luxembourg,2016,30,74
Luxembourg,2016,31,64
Luxembourg,2016,32,69
Luxembourg,2016,33,72
Luxembourg,2016,34,69
Luxembourg,2016,35,85
Luxembourg,2016,36,71
Luxembourg,2016,37,73
Luxembourg,2016,38,61
