valence,year,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo
0.6990000000000001,1966,0.319,0.493,0.8220000000000001,0.00225,9,0.102,-9.242,1,0.0828,135.112
0.389,2008,0.00341,0.458,0.8490000000000001,1.2e-6,3,0.161,-4.244,0,0.0404,89.916
0.8490000000000001,1981,0.0858,0.807,0.54,8.95e-6,2,0.0746,-12.467,0,0.0345,127.17
0.969,1970,0.608,0.752,0.486,0,10,0.192,-12.129,1,0.0622,112.687
0.255,2006,0.74,0.26,0.247,7.62e-5,7,0.212,-14.496,1,0.0344,104.371
0.285,1962,0.8959999999999999,0.231,0.234,3.46e-6,0,0.253,-12.769,1,0.0541,171.688
0.125,1967,0.931,0.423,0.119,0.504,6,0.18,-20.357,1,0.0333,128.22299999999998
0.945,1994,0.546,0.6729999999999999,0.611,0.898,1,0.102,-12.634,1,0.0328,140.05100000000002
0.5579999999999999,2002,0.954,0.7020000000000001,0.0521,9.67e-5,4,0.116,-14.354,1,0.0916,80.14699999999998
0.386,2007,0.232,0.54,0.556,7.75e-6,10,0.14300000000000002,-6.822,1,0.0423,123.361
0.877,1994,0.00171,0.531,0.872,0.0863,3,0.109,-5.064,1,0.0492,128.211
0.472,2017,0.00207,0.6859999999999999,0.862,1.12e-5,7,0.14800000000000002,-3.426,1,0.034,87.48
0.8270000000000001,1949,0.564,0.455,0.358,0,0,0.0377,-10.183,1,0.0459,166.86
0.197,1964,0.46,0.14400000000000002,0.317,0.0189,11,0.336,-11.504,1,0.0317,82.314
0.519,1977,0.833,0.698,0.162,0.753,2,0.117,-20.729,1,0.0319,97.916
0.735,1979,0.00112,0.457,0.94,0.00107,0,0.555,-4.677,1,0.0441,135.309
0.156,1976,0.878,0.334,0.331,8.58e-5,6,0.103,-12.668,1,0.0395,120.009
0.245,1971,0.91,0.394,0.428,0.605,2,0.0893,-9.619,0,0.0441,133.541
0.446,1979,0.5429999999999999,0.408,0.531,1.98e-4,2,0.223,-5.601,0,0.0256,98.025
0.309,1979,0.878,0.39,0.275,0.00183,9,0.101,-15.519,1,0.0711,47.786
0.197,1942,0.991,0.403,0.0767,0.923,9,0.0944,-24.29,0,0.0411,75.59
0.0541,1988,0.936,0.092,0.0239,0.902,7,0.18,-31.457,1,0.0488,67.289
0.568,1974,0.303,0.28,0.879,0.821,9,0.338,-9.214,1,0.0793,171.12
0.823,1982,0.418,0.5760000000000001,0.764,0.0749,2,0.0667,-10.799,1,0.188,126.048
0.392,1971,0.895,0.405,0.272,7.609999999999999e-5,8,0.0851,-15.977,1,0.037,130.322
0.735,2004,0.475,0.6709999999999999,0.7020000000000001,5.83e-4,1,0.116,-5.879,1,0.0282,97.995
0.207,1996,3.58e-4,0.46,0.77,0,2,0.34,-6.683,1,0.359,176.048
0.326,1940,0.682,0.7120000000000001,0.112,0,11,0.611,-19.874,0,0.947,130.124
0.85,2010,0.146,0.517,0.7709999999999999,1.97e-6,2,0.111,-3.899,1,0.0384,148.78
0.443,1986,0.522,0.715,0.334,7.58e-6,2,0.208,-14.906,1,0.0378,87.338
0.602,2014,0.0147,0.8220000000000001,0.669,0,10,0.188,-5.358,0,0.182,102.035
0.6409999999999999,1929,0.0459,0.723,0.304,0,0,0.17800000000000002,-19.171,1,0.8909999999999999,122.75
0.804,1984,0.0275,0.913,0.4270000000000001,1.66e-6,10,0.0767,-15.220999999999998,1,0.114,118.028
0.969,1959,0.741,0.534,0.8029999999999999,6.07e-5,10,0.307,-9.129,1,0.0743,167.983
0.16899999999999998,2020,0.637,0.359,0.4970000000000001,0,0,0.105,-6.244,1,0.0288,99.186
0.757,1934,0.953,0.746,0.285,0,5,0.161,-14.059,1,0.398,101.309
0.792,1958,0.596,0.877,0.365,3e-5,10,0.0913,-10.199,1,0.095,128.072
0.0368,1984,0.984,0.201,0.0229,0.953,7,0.102,-29.017,1,0.0392,85.25200000000002
0.6629999999999999,1977,0.0849,0.263,0.895,0.0836,0,0.0938,-5.772,1,0.0509,129.025
0.413,2018,0.862,0.478,0.33,0.00113,11,0.17600000000000002,-12.4,0,0.0339,79.484
0.585,1951,0.967,0.282,0.231,0.977,9,0.16,-19.909,1,0.0449,94.151
0.197,2011,0.992,0.642,0.01,0.945,2,0.103,-25.164,1,0.0446,87.971
0.6559999999999999,1989,0.00548,0.708,0.855,0.0477,11,0.0447,-6.301,0,0.0931,131.955
0.311,1987,0.506,0.455,0.226,9.68e-6,4,0.0928,-9.228,1,0.0274,84.79299999999998
0.843,1930,0.995,0.495,0.299,0.929,8,0.103,-15.478,0,0.0481,118.199
0.787,1972,0.195,0.657,0.7090000000000001,3.09e-4,9,0.066,-9.524,1,0.0716,96.82
0.139,1931,0.932,0.444,0.207,0.00488,2,0.5660000000000001,-13.501,1,0.0878,63.567
0.447,1954,0.987,0.583,0.14300000000000002,0.932,0,0.105,-21.506,1,0.0589,116.766
0.393,2012,0.00125,0.564,0.71,0,11,0.109,-4.92,0,0.0461,91.972
0.4320000000000001,1963,0.221,0.467,0.334,6.26e-6,9,0.117,-10.476,1,0.0256,94.281
0.857,1965,0.765,0.706,0.329,0,0,0.17800000000000002,-17.783,1,0.131,107.604
0.916,1931,0.995,0.6809999999999999,0.373,0.175,0,0.103,-10.591,1,0.449,148.74
0.557,1947,0.953,0.4370000000000001,0.062,0.483,3,0.138,-17.712,1,0.0415,149.531
0.265,1995,0.0677,0.412,0.7490000000000001,0,6,0.124,-5.816,0,0.048,160.118
0.478,1970,0.212,0.471,0.632,0.0102,7,0.361,-9.363,0,0.0326,111.377
0.45,1937,0.6920000000000001,0.503,0.32,1.22e-6,9,0.131,-12.57,1,0.0495,60.054
0.8059999999999999,1999,0.42,0.745,0.742,0,10,0.102,-5.693,1,0.0259,95.996
0.528,1998,0.221,0.931,0.815,4.31e-6,2,0.0584,-4.801,1,0.295,107.647
0.25,1983,3.91e-4,0.29100000000000004,0.901,0.797,4,0.339,-10.343,0,0.119,90.727
0.765,1997,0.529,0.73,0.526,0,2,0.185,-10.241,1,0.051,83.944
0.716,2020,0.199,0.679,0.516,0,0,0.0965,-6.371,0,0.0452,120.074
0.868,2010,0.153,0.598,0.6609999999999999,2.31e-4,10,0.464,-4.834,1,0.03,182.091
0.479,1990,5.05e-5,0.212,0.84,0.758,4,0.215,-8.908999999999997,1,0.0529,181.137
0.569,1984,0.181,0.655,0.55,0.414,4,0.0937,-14.122,1,0.263,145.507
0.406,1965,0.7809999999999999,0.304,0.38,7.29e-6,9,0.4370000000000001,-13.864,1,0.041,137.131
0.443,1986,5.96e-4,0.227,0.941,0.7809999999999999,11,0.182,-6.011,1,0.181,163.84
0.619,1956,0.966,0.506,0.118,0,5,0.361,-16.242,1,0.033,84.571
0.963,1972,0.168,0.5770000000000001,0.568,0.0616,7,0.0801,-11.875,1,0.0536,106.019
0.45,1926,0.995,0.434,0.28800000000000003,0.878,8,0.111,-16.727999999999998,0,0.039,81.645
0.539,1964,0.153,0.598,0.579,1.02e-5,5,0.295,-6.687,1,0.0326,118.357
0.5820000000000001,1981,0.77,0.575,0.442,0.375,9,0.866,-12.361,1,0.0315,151.56799999999996
0.146,2017,0.0974,0.862,0.274,0.185,0,0.183,-5.818,0,0.484,77.493
0.28800000000000003,2016,0.00345,0.742,0.708,0.266,1,0.638,-4.877,1,0.0406,123.015
0.43,1986,0.541,0.6829999999999999,0.252,2.84e-6,2,0.177,-16.616,1,0.029,92.627
0.15,1964,0.955,0.311,0.0312,0.855,11,0.0965,-21.88,1,0.036,73.467
0.7979999999999999,1953,0.907,0.6459999999999999,0.359,0,8,0.08800000000000001,-9.086,0,0.0314,114.949
0.925,1956,0.6920000000000001,0.563,0.914,0,10,0.241,-5.14,1,0.0481,142.007
0.264,2009,0.84,0.542,0.124,0.0878,0,0.101,-19.375,1,0.0341,79.258
0.389,1967,0.63,0.509,0.386,6.18e-5,4,0.125,-10.401,0,0.0269,111.7
0.934,1998,0.479,0.7440000000000001,0.633,2.4e-6,9,0.0606,-5.524,1,0.0342,114.906
0.733,1969,0.282,0.65,0.74,0.238,0,0.0808,-9.026,0,0.0458,103.792
0.5579999999999999,1992,0.398,0.723,0.574,0.942,11,0.135,-13.05,1,0.0644,102.981
0.473,1972,0.8809999999999999,0.381,0.621,0,5,0.6779999999999999,-12.166,1,0.0849,85.93299999999998
0.759,1967,0.421,0.625,0.429,0,9,0.0579,-13.448,1,0.0409,97.66
0.769,2001,0.48,0.6409999999999999,0.746,1.77e-5,4,0.7240000000000001,-4.2639999999999985,0,0.0381,171.394
0.28300000000000003,1993,0.595,0.5820000000000001,0.381,1.1e-5,3,0.132,-10.045,1,0.0256,141.947
0.816,1971,0.00282,0.532,0.6709999999999999,0.0029,4,0.338,-11.049,1,0.0436,125.754
0.951,1981,0.515,0.7559999999999999,0.411,0,2,0.084,-11.889,1,0.0357,126.092
0.4370000000000001,2014,0.637,0.575,0.664,0,4,0.116,-5.303,0,0.0481,129.07
0.903,1950,0.995,0.491,0.319,0.944,7,0.219,-15.661,1,0.0639,83.956
0.601,1966,0.755,0.517,0.415,4.92e-6,4,0.146,-12.640999999999998,1,0.0306,116.77
0.741,2000,0.17800000000000002,0.46,0.772,4.4e-5,10,0.182,-9.724,0,0.419,174.935
0.7390000000000001,1935,0.332,0.7120000000000001,0.149,0,7,0.436,-17.462,1,0.928,82.079
0.396,1989,0.0455,0.207,0.8390000000000001,6.620000000000001e-5,9,0.156,-6.414,0,0.0727,81.675
0.204,2020,1.03e-4,0.462,0.99,0,1,0.374,-3.175,0,0.211,137.061
0.972,1999,0.46,0.5760000000000001,0.501,1.36e-6,0,0.239,-9.746,1,0.0424,137.767
0.34700000000000003,1985,0.00199,0.449,0.875,2.2e-4,0,0.355,-12.071,1,0.045,151.246
0.413,1922,0.996,0.45,0.0522,0.929,1,0.158,-29.357,0,0.0583,72.40100000000002
0.399,1982,0.00571,0.309,0.82,3.68e-4,1,0.159,-4.8439999999999985,1,0.0636,174.762
0.6509999999999999,1959,0.85,0.595,0.544,0.0786,10,0.119,-7.58,1,0.0287,131.87
0.853,1954,0.738,0.508,0.562,0.00567,0,0.264,-10.124,1,0.0431,135.349
0.459,1979,0.0575,0.269,0.715,6e-6,0,0.187,-4.926,1,0.0319,143
0.368,1955,0.853,0.207,0.184,0,10,0.114,-11.573,1,0.0327,76.839
0.17800000000000002,1951,0.966,0.677,0.117,0.7709999999999999,5,0.0732,-15.089,0,0.0405,120.085
0.409,1982,0.469,0.472,0.574,3.95e-6,2,0.0677,-6.215,1,0.0272,86.571
0.153,2009,6.94e-4,0.335,0.954,2.19e-5,5,0.196,-3.858,0,0.161,170.05
0.294,2001,2.01e-5,0.314,0.93,0.501,9,0.139,-6.237,1,0.105,100.935
0.503,1956,0.938,0.638,0.181,0.00353,5,0.184,-13.215,1,0.0628,122.046
0.677,2011,0.0427,0.831,0.917,1.78e-4,0,0.0663,-5.238,1,0.0781,105.793
0.675,2005,0.0492,0.725,0.6990000000000001,1.22e-4,0,0.232,-8.45,1,0.0619,117.433
0.308,1968,0.705,0.342,0.264,2.81e-6,2,0.109,-15.246,1,0.0323,130.042
0.618,1965,0.855,0.413,0.506,0,0,0.14400000000000002,-11.064,1,0.0356,111.833
0.462,1940,0.973,0.45,0.16399999999999998,3.71e-6,1,0.951,-12.649,1,0.112,180.327
0.175,1951,0.936,0.748,0.135,0,5,0.274,-22.912,1,0.954,79.809
0.0471,1992,0.00636,0.35100000000000003,0.484,0.29100000000000004,5,0.13,-7.436,0,0.0286,184.995
0.389,1995,0.23,0.5,0.54,6.42e-6,1,0.0813,-12.01,0,0.0401,91.76
0.243,1996,0.434,0.561,0.16699999999999998,0.0294,7,0.107,-18.252,1,0.0321,77.87899999999998
0.657,1984,1.59e-4,0.565,0.662,6.24e-4,11,0.322,-8.113,1,0.0246,110.967
0.462,1995,6.58e-4,0.292,0.7140000000000001,1.09e-4,2,0.102,-4.919,1,0.0316,151.412
0.6990000000000001,1940,0.95,0.584,0.595,5.68e-5,2,0.247,-9.237,1,0.0715,99.631
0.836,1968,0.503,0.604,0.7909999999999999,5.75e-6,9,0.327,-3.846,1,0.0299,80.27600000000002
0.292,2009,0.662,0.515,0.131,1.68e-6,7,0.111,-13.858,1,0.044,133.07399999999998
0.852,2010,0.0269,0.762,0.7390000000000001,0,0,0.498,-4.178,0,0.0328,110.002
0.269,2004,0.743,0.659,0.407,0,4,0.0784,-9.718,0,0.0353,119.321
0.723,1969,0.01,0.345,0.845,0.5329999999999999,7,0.65,-10.265999999999998,0,0.0662,112.42
0.613,2000,0.035,0.623,0.8959999999999999,0,0,0.0941,-4.7189999999999985,1,0.247,95.158
0.466,1963,0.6920000000000001,0.493,0.33,5.7e-4,8,0.133,-12.817,1,0.0425,106.071
0.956,1998,0.215,0.498,0.7120000000000001,9.74e-5,8,0.114,-7.103,1,0.233,197.701
0.373,2020,0.262,0.465,0.468,0,7,0.0639,-7.798999999999999,1,0.134,83.366
0.353,1969,0.316,0.529,0.473,0.851,2,0.0994,-11.638,0,0.0308,114.468
0.228,1956,0.9,0.256,0.101,9.41e-4,7,0.225,-16.273,1,0.035,74.848
0.597,1945,0.0412,0.6920000000000001,0.127,0,1,0.104,-21.768,1,0.926,137.188
0.17800000000000002,1967,0.978,0.316,0.033,0.84,7,0.373,-19.087,1,0.0339,86.17
0.438,2013,0.00208,0.421,0.733,0,0,0.128,-5.259,1,0.0338,171.81400000000005
0.605,1983,0.0018,0.309,0.97,6.95e-4,4,0.156,-6.42,1,0.172,151.361
0.474,1936,0.996,0.477,0.0411,0.135,11,0.17600000000000002,-18.242,0,0.0487,131.41899999999998
0.73,1964,0.0639,0.622,0.488,0.903,7,0.101,-11.447,1,0.0604,165.97
0.38,1946,0.994,0.305,0.161,0.915,4,0.0939,-20.344,0,0.0393,128.82
0.0994,1930,0.992,0.339,0.06,0.872,6,0.127,-24.163,1,0.0434,135.91899999999998
0.181,1987,0.404,0.449,0.312,0.00349,4,0.105,-16.423,1,0.0313,139.474
0.516,1967,0.952,0.606,0.272,0.00402,10,0.183,-15.393,0,0.135,89.316
0.735,1987,9.17e-4,0.624,0.435,1.17e-6,2,0.41,-15.44,1,0.245,179.267
0.917,1968,0.426,0.263,0.8190000000000001,7.35e-6,7,0.677,-5.158,1,0.038,199.743
0.5379999999999999,1929,0.196,0.626,0.252,0,7,0.179,-16.238,1,0.942,176.36
0.481,2002,4.37e-4,0.294,0.959,5.320000000000001e-5,2,0.0858,-2.794,0,0.0627,155.541
0.743,1942,0.995,0.484,0.0797,0.8320000000000001,1,0.16699999999999998,-12.776,0,0.237,71.78
0.5670000000000001,1955,0.8320000000000001,0.556,0.349,0.0373,9,0.0736,-13.711,0,0.0402,111.308
0.31,1975,8.02e-4,0.277,0.903,0.0224,7,0.218,-4.57,1,0.0536,98.611
0.5920000000000001,1971,0.4,0.524,0.365,4.35e-4,8,0.108,-13.436,1,0.0437,85.65899999999998
0.503,2004,0.0878,0.6,0.8220000000000001,0,8,0.103,-4.78,1,0.0387,126.132
0.276,2015,0.442,0.301,0.6859999999999999,1.15e-4,2,0.121,-8.36,1,0.0831,79.036
0.7040000000000001,1987,0.392,0.8029999999999999,0.7140000000000001,0,9,0.0807,-6.662000000000001,1,0.0358,120.668
0.932,1978,0.0127,0.765,0.416,0.00484,11,0.0742,-15.527,0,0.0675,117.375
0.679,1955,0.8320000000000001,0.517,0.333,1.96e-4,5,0.127,-13.66,1,0.0384,140.672
0.589,1954,0.8059999999999999,0.368,0.5760000000000001,0.68,8,0.107,-11.991,1,0.0507,175.308
0.327,2004,0.955,0.3670000000000001,0.0108,0.943,2,0.107,-26.105,0,0.0597,140.319
0.188,2004,0.0178,0.5379999999999999,0.476,4.26e-5,0,0.101,-9.215,0,0.049,105.642
0.459,1985,0.00765,0.491,0.932,0.519,7,0.0562,-4.379,1,0.0631,122.226
0.565,2008,0.487,0.669,0.613,0.18,4,0.132,-11.12,0,0.036,110.67
0.324,2003,0.00663,0.413,0.61,0,1,0.27,-5.805,1,0.118,180.306
0.195,1978,0.962,0.249,0.261,0.00154,0,0.136,-10.592,1,0.0334,90.007
0.8320000000000001,1963,0.8190000000000001,0.49,0.366,0.00246,3,0.68,-14.416,1,0.0408,154.614
0.895,1950,0.7609999999999999,0.373,0.613,2.1e-4,2,0.272,-12.025,1,0.0468,110.043
0.0312,1973,0.362,0.5920000000000001,0.0196,0.8540000000000001,1,0.108,-33.35,1,0.0358,119.504
0.951,2013,0.141,0.597,0.604,0,6,0.172,-10.154,0,0.222,72.704
0.211,1959,0.953,0.222,0.0653,6.11e-4,3,0.125,-19.459,1,0.0447,76.828
0.0549,1995,0.428,0.504,0.0673,0.278,5,0.0767,-15.658,1,0.0365,119.973
0.958,1981,0.581,0.753,0.75,0.0245,0,0.21600000000000005,-11.844,1,0.0392,128.127
0.962,1988,0.17600000000000002,0.569,0.82,0.0012,7,0.0521,-7.3820000000000014,1,0.0362,174.115
0.34600000000000003,2007,0.774,0.591,0.239,0,7,0.127,-11.943,1,0.0259,88.919
0.456,1963,0.696,0.632,0.335,0,4,0.0827,-13.255,0,0.0361,124.647
0.0827,1955,0.991,0.207,0.17,0.0243,1,0.0804,-11.784,1,0.0404,77.235
0.363,2019,0.00202,0.966,0.563,0,8,0.105,-5.7639999999999985,1,0.0618,104.991
0.967,1955,0.752,0.6759999999999999,0.5870000000000001,1.16e-5,11,0.146,-4.909,1,0.0603,128.208
0.86,1976,0.00122,0.63,0.8079999999999999,1.09e-6,7,0.151,-10.134,1,0.153,117.02
0.736,2000,0.085,0.674,0.598,3.37e-5,1,0.0652,-8.671,1,0.124,168.856
0.14800000000000002,1988,0.0957,0.76,0.435,1.35e-4,0,0.115,-10.291,1,0.0782,128.871
0.631,2003,0.179,0.726,0.568,0,7,0.0488,-8.357999999999999,0,0.0298,91.906
0.59,1966,0.28,0.486,0.7020000000000001,0,2,0.292,-7.189,1,0.0351,129.793
0.0907,2011,0.208,0.745,0.619,0.0126,4,0.133,-10.939,0,0.0331,107.025
0.274,1984,0.327,0.387,0.5720000000000001,0,8,0.334,-8.673,1,0.0445,120.962
0.052,1950,0.978,0.192,0.0968,0.133,3,0.0737,-22.361,1,0.046,104.081
0.53,2017,0.022,0.91,0.444,0,1,0.13699999999999998,-8.126,0,0.344,149.953
0.535,1944,0.11,0.6659999999999999,0.362,0,10,0.301,-19.601,0,0.953,146.465
0.54,1968,0.262,0.439,0.7340000000000001,0.333,2,0.244,-12.168,1,0.097,145.703
0.35100000000000003,1963,0.8059999999999999,0.354,0.25,6.71e-4,4,0.343,-13.406,0,0.0302,106.864
0.118,1982,0.748,0.231,0.273,1.7199999999999998e-5,0,0.145,-11.584,1,0.031,101.984
0.273,1941,0.942,0.267,0.265,0.917,9,0.067,-13.916,0,0.039,123.914
0.45,1935,0.974,0.34,0.515,5.39e-5,2,0.5479999999999999,-9.463,0,0.053900000000000003,137.841
0.902,1966,0.00734,0.755,0.823,0.609,4,0.166,-10.062,0,0.0524,113.338
0.382,1999,2.51e-5,0.433,0.8809999999999999,0.00377,7,0.0921,-5.635,1,0.0417,144.85
0.614,1995,0.28600000000000003,0.852,0.55,0,6,0.195,-6.537000000000001,1,0.412,78.702
0.269,2017,0.203,0.845,0.37,0,4,0.104,-7.332999999999997,0,0.519,152.94899999999996
0.836,1971,0.547,0.738,0.453,0.126,0,0.0804,-11.375,1,0.0691,95.152
0.0759,1987,0.863,0.539,0.171,0,9,0.132,-14.496,0,0.0265,80.01
0.28600000000000003,1952,0.983,0.415,0.0978,0,6,0.104,-23.056,1,0.126,100.542
0.695,1998,0.0291,0.589,0.7709999999999999,0,10,0.0915,-7.357,0,0.338,80.602
0.6920000000000001,1936,0.974,0.731,0.212,0.226,9,0.161,-15.809,0,0.0335,96.466
0.172,1977,0.161,0.355,0.968,0.618,6,0.5670000000000001,-5.776,1,0.18,143.286
0.64,1999,0.368,0.408,0.773,1.41e-5,9,0.353,-3.69,1,0.0472,178.11
0.732,1972,0.0756,0.38,0.867,0.8420000000000001,2,0.188,-7.143,1,0.0763,95.771
0.134,2004,0.35700000000000004,0.525,0.446,0,8,0.161,-8.797,1,0.0308,133.865
0.373,1941,0.409,0.42,0.268,2.56e-6,0,0.103,-14.374,1,0.0457,93.532
0.947,1971,0.131,0.7879999999999999,0.865,1.58e-5,0,0.0238,-9.729,1,0.0575,109.081
0.0509,1988,0.987,0.24,0.103,0.92,5,0.0763,-23.251,0,0.0453,174.645
0.541,1957,0.703,0.5,0.5820000000000001,0.00118,2,0.364,-8.128,0,0.0557,121.397
0.804,1948,0.995,0.55,0.389,0.161,3,0.444,-7.991,1,0.04,73.22800000000002
0.578,1984,0.0351,0.701,0.464,3.65e-6,5,0.268,-14.232,1,0.0316,125.332
0.0653,1935,0.9,0.14800000000000002,0.11,0.8490000000000001,6,0.0761,-14.174,1,0.0376,71.592
0.825,1966,0.556,0.637,0.5,7.5999999999999e-4,11,0.16899999999999998,-14.493,1,0.0321,116.308
0.518,1980,0.4920000000000001,0.62,0.537,7.609999999999999e-5,2,0.115,-10.552,1,0.0308,113.842
0.16899999999999998,1958,0.967,0.515,0.224,0.893,3,0.0898,-9.928,1,0.0385,67.26899999999999
0.415,1999,0.631,0.6779999999999999,0.585,0.00141,7,0.0814,-7.677,1,0.0769,85.01899999999998
0.426,1953,0.991,0.459,0.301,0.299,0,0.109,-21.019,0,0.278,122.901
0.462,1961,0.657,0.411,0.528,8.77e-4,5,0.237,-8.265,0,0.045,164.78599999999997
0.252,1985,4.38e-6,0.319,0.894,0.275,7,0.114,-5.955,0,0.0487,127.808
0.165,1988,0.926,0.243,0.105,0.01,11,0.113,-18.468,1,0.0322,66.455
0.706,2006,0.0982,0.794,0.777,0,1,0.202,-3.696,0,0.0813,160.02200000000005
0.494,1946,0.987,0.493,0.279,0,11,0.114,-7.218,1,0.0451,82.471
0.5429999999999999,1956,0.69,0.583,0.233,4.72e-6,1,0.1,-13.053,1,0.0367,115.912
0.397,1973,0.0471,0.535,0.669,0,7,0.195,-8.711,1,0.0276,138.264
0.528,2013,0.105,0.6890000000000001,0.88,0.0283,0,0.447,-3.964,0,0.101,170.03900000000004
0.957,1991,0.0419,0.7909999999999999,0.517,0,9,0.0731,-12.937,1,0.0871,93.101
0.455,1930,0.991,0.392,0.316,0.00161,2,0.378,-9.65,1,0.0388,112.605
0.182,1987,0.0477,0.4920000000000001,0.583,0.0411,2,0.0884,-15.154000000000002,1,0.055,123.707
0.468,1978,0.444,0.588,0.6759999999999999,0.249,8,0.639,-10.768,1,0.061,102.658
0.6629999999999999,1935,0.22,0.7290000000000001,0.136,0,7,0.416,-15.451,1,0.897,115.968
0.243,1958,0.937,0.279,0.14300000000000002,0.519,0,0.172,-12.137,1,0.0305,98.384
0.196,1958,0.992,0.202,0.0329,0.25,1,0.116,-19.201,1,0.0399,169.832
0.774,1928,0.823,0.677,0.324,0,1,0.118,-18.532,1,0.95,144.431
0.757,1962,0.7609999999999999,0.426,0.648,9.14e-5,5,0.146,-8.687000000000001,0,0.0574,117.275
0.524,1953,0.56,0.62,0.25,0,5,0.211,-11.774,1,0.0333,128.02
0.54,1989,0.484,0.34,0.679,4.1e-5,0,0.0931,-8.607000000000001,1,0.0662,78.12
0.866,1975,0.28600000000000003,0.634,0.888,8.149999999999999e-5,8,0.0742,-7.375,1,0.081,106.222
0.236,2016,0.00165,0.5770000000000001,0.647,0.8059999999999999,2,0.154,-7.647,1,0.0569,160.987
0.365,2003,0.899,0.6409999999999999,0.28300000000000003,1.05e-5,11,0.117,-12.711,1,0.0313,126.805
0.926,1933,0.825,0.547,0.561,6.96e-6,2,0.0983,-8.811,1,0.308,142.224
0.501,1990,0.0779,0.602,0.315,0.274,11,0.103,-17.316,1,0.0311,90.508
0.907,1967,0.204,0.89,0.377,1.31e-5,5,0.0741,-12.111,1,0.0605,106.979
0.232,1986,0.6459999999999999,0.306,0.293,0,9,0.12,-10.184,1,0.0268,90.363
0.634,1958,0.932,0.6940000000000001,0.202,7.5099999999999e-4,11,0.113,-15.035,1,0.151,138.357
0.778,1976,0.0829,0.465,0.51,0.908,6,0.116,-14.489,0,0.028,147.849
0.226,1947,0.872,0.22,0.387,0.954,3,0.134,-9.186,1,0.0318,81.873
0.887,2010,0.794,0.687,0.542,0,9,0.0822,-6.976,1,0.15,86.87
0.593,1948,0.8190000000000001,0.6859999999999999,0.245,3.65e-6,10,0.214,-16.879,0,0.953,141.863
0.168,2013,0.969,0.394,0.0545,0.855,2,0.0832,-26.526,1,0.0463,127.102
0.669,1952,0.98,0.64,0.241,0.0402,2,0.52,-11.118,1,0.482,133.872
0.691,1955,0.6579999999999999,0.63,0.297,6.44e-6,10,0.0638,-14.821,1,0.046,116.744
0.708,1955,0.6509999999999999,0.441,0.716,0.00938,0,0.343,-7.471,1,0.0986,95.954
0.434,1971,0.521,0.39,0.6659999999999999,5.75e-5,0,0.961,-8.11,1,0.108,78.009
0.487,1974,0.0905,0.546,0.696,0,2,0.107,-10.241,1,0.0596,113.039
0.508,1950,0.5,0.66,0.191,0,7,0.0933,-18.222,1,0.809,93.876
0.311,1928,0.989,0.467,0.0795,0.399,6,0.0996,-13.133,1,0.0464,130.612
0.336,1954,0.86,0.5329999999999999,0.219,0.222,5,0.236,-15.486,0,0.044,124.269
0.612,2001,0.191,0.5870000000000001,0.713,0,0,0.141,-8.457,1,0.0278,150.056
0.961,2005,0.401,0.774,0.611,0,9,0.121,-3.993,1,0.0704,141.626
0.298,1968,0.795,0.335,0.499,1.13e-5,10,0.17,-8.28,1,0.0456,175.638
0.33,1990,8.14e-5,0.276,0.7140000000000001,0.22,9,0.0984,-6.007999999999999,0,0.0304,170.018
0.534,2006,0.265,0.486,0.527,1.26e-5,0,0.158,-8.272,1,0.027,133.993
0.417,2018,0.867,0.752,0.396,0,2,0.0486,-7.932,1,0.411,116.016
0.813,1937,0.852,0.596,0.5479999999999999,0,5,0.359,-11.681,0,0.0301,104.048
0.366,1974,0.825,0.573,0.226,4.4e-6,2,0.15,-14.767,1,0.08199999999999999,131.692
0.955,1980,0.174,0.831,0.502,0.802,2,0.287,-13.76,1,0.0405,113.898
0.382,2019,0.889,0.555,0.282,0,10,0.0927,-8.228,1,0.0612,125.522
0.507,2002,0.0247,0.816,0.5479999999999999,0,1,0.105,-5.035,1,0.106,121.842
0.976,1982,0.614,0.708,0.44,9.05e-4,2,0.197,-14.238,1,0.0441,127.222
0.967,1966,0.898,0.677,0.742,0.8270000000000001,1,0.13,-9.693,1,0.0353,139.659
0.773,1998,0.141,0.758,0.47,0.716,10,0.066,-10.759,1,0.0464,92.496
0.628,1928,0.995,0.51,0.135,0,10,0.364,-12.502,1,0.0394,80.76100000000002
0.304,1955,0.928,0.391,0.229,4.46e-6,7,0.508,-10.517,0,0.039,78.009
0.738,1953,0.99,0.565,0.434,0.901,8,0.206,-8.395,1,0.0352,103.344
0.518,1995,0.0237,0.75,0.735,0.124,9,0.129,-8.509,1,0.109,92.902
0.6709999999999999,2002,0.149,0.775,0.652,0.18,4,0.0458,-7.881,0,0.0583,137.866
0.93,1996,0.14800000000000002,0.652,0.831,1.32e-5,11,0.0405,-8.25,0,0.111,154.215
0.339,1926,0.99,0.32,0.0728,0.934,1,0.0592,-20.799,1,0.0352,86.564
0.406,1967,0.411,0.363,0.342,0.208,4,0.118,-13.059,1,0.0307,111.224
0.715,1929,0.265,0.6709999999999999,0.209,0,6,0.393,-20.287,1,0.918,84.88600000000002
0.865,1975,0.162,0.657,0.727,8.3599999999999e-4,6,0.344,-6.612,1,0.0349,120.526
0.569,2017,0.51,0.5429999999999999,0.5720000000000001,7.23e-6,11,0.28,-8.974,1,0.338,89.38600000000002
